Filename,Grammatical Error Percentage,Readability Score,Average Sentence Length,Repetitive Words Count,Repetitive Words List (limited),Repetitive Words List (full),AI Content Percentage,Generic Content Percentage
REP 6.pdf,88.57,29.69,28.657731958762888,1158,"real: 133, estate: 132, whitepaper: 50, chapter: 47, 2022: 8, information: 17, contained: 4, this: 48, document: 4, have: 29...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 6.pdf_repetitive_words_full_list.txt,2.45,0.12
REP 60.pdf,4.58,36.73,26.615384615384617,214,"asset: 17, management: 11, premium: 12, rationale: 2, behind: 3, agios: 4, listed: 21, swiss: 14, real: 25, estate: 24...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 60.pdf_repetitive_words_full_list.txt,3.05,0.3
REP 61.pdf,23.56,42.31,24.647577092511014,547,"pgim: 56, greenwashing: 42, navigating: 2, fact: 6, fiction: 4, sustainable: 20, investing: 17, fall: 2, 2022: 34, professional: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 61.pdf_repetitive_words_full_list.txt,2.78,0.17
REP 62.pdf,4.06,47.22,26.934169278996865,679,"swissburg: 60, building: 6, real: 69, estate: 64, opportunities: 4, date: 8, 2021: 3, experience: 5, business: 17, past: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 62.pdf_repetitive_words_full_list.txt,2.36,0.04
REP 63.pdf,84.03,41.6,27.845901639344262,775,"white: 2, paper: 10, private: 153, capital: 80, advantage: 2, contents: 2, introduction: 4, ...........................................................................................................................................: 2, universe: 17, what: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 63.pdf_repetitive_words_full_list.txt,2.65,0.15
REP 64.pdf,14.73,42.34,31.348314606741575,555,"association: 2, with: 50, navi: 136, mumbai: 193, city: 77, possibilities: 28, 2018: 15, builders: 2, anarock: 27, property: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 64.pdf_repetitive_words_full_list.txt,2.94,0.14
REP 65.pdf,55.5,37.5,24.03301886792453,534,"opportunities: 29, metaverse: 78, businesses: 2, explore: 6, navigate: 2, hype: 2, reality: 8, elements: 5, digital: 32, scale: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 65.pdf_repetitive_words_full_list.txt,3.0,0.15
REP 7.pdf,96.21,37.23,35.4203125,1752,"insight: 2, into: 27, luxury: 345, residential: 41, property: 119, market: 141, 2017: 58, square: 30, london: 30, england: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 7.pdf_repetitive_words_full_list.txt,2.22,0.09
REP 8.pdf,9.09,44.54,9.644850818094321,819,"residential: 67, proptech: 108, real: 106, estate: 101, technology: 28, opportunities: 6, created: 3, digitization: 5, disintermediation: 5, housing: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 8.pdf_repetitive_words_full_list.txt,35.72,0.2
REP 9.pdf,3.57,34.39,27.815384615384616,470,"white: 2, paper: 4, real: 56, estate: 58, view: 2, sector: 17, indian: 7, with: 19, transparency: 3, accountability: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 9.pdf_repetitive_words_full_list.txt,2.55,0.13
SE 1.pdf,20.71,46.57,18.435196195005947,1147,"white: 8, paper: 9, submitted: 2, voyage: 2, 2050: 2, call: 2, contact: 2, beatriz: 3, sánchez-cano: 8, physics: 65...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 1.pdf_repetitive_words_full_list.txt,2.01,0.37
SE 2.pdf,84.71,-98.54,1521.5714285714287,973,"uif4vtubjobcmf4fuumfnfoupg: 2, po.bst: 3, white: 2, fdfncfs: 2, 1sfqbsfecz: 2, 7555fdiojdbm3ftfbsdi: 2, fousfpg'jomboe: 2, 3bgbfm1pqqfs: 2, /job3jmmb: 2, +pvlp.zmmzpkb: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 2.pdf_repetitive_words_full_list.txt,35.52,0.0
SE 3.pdf,8.16,41.5,24.73469387755102,255,"moon: 35, enabling: 4, asset: 2, that: 28, u.s.: 9, economy: 9, affirm: 2, leadership: 8, space: 39, exploration: 32...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 3.pdf_repetitive_words_full_list.txt,3.12,0.18
SE 4.pdf,8.21,-30.28,84.5,117,"white: 3, paper: 3, gateway: 28, cislunar: 5, springboard: 2, international: 10, human: 4, deep: 3, space: 18, exploration: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 4.pdf_repetitive_words_full_list.txt,36.89,0.0
SE 5.pdf,6.31,32.12,17.272727272727273,88,"space: 40, economy: 6, white: 2, paper: 3, agencies: 14, response: 10, covid-19: 10, this: 5, examples: 5, contributing: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 5.pdf_repetitive_words_full_list.txt,36.1,0.0
SE 6.pdf,7.05,29.89,24.823024054982817,1172,"scientific: 113, opportunities: 29, enabled: 16, human: 137, exploration: 164, beyond: 21, low-earth: 13, orbit: 32, isecg: 18, science: 106...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 6.pdf_repetitive_words_full_list.txt,2.41,0.14
SE 7.pdf,4.81,40.08,22.770700636942674,354,"china: 98, 2016: 29, space: 92, white: 41, paper: 37, appraisal: 10, january: 3, ajey: 2, lele: 2, summary: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 7.pdf_repetitive_words_full_list.txt,2.88,0.64
SE 8.pdf,70.59,28.06,27.382857142857144,516,"space: 128, robotics: 47, autonomous: 43, systems: 46, exploration: 24, uk-ras: 7, white: 5, papers: 3, 2016: 3, www.ukras.org: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SE 8.pdf_repetitive_words_full_list.txt,3.16,0.18
SU 1.pdf,94.41,31.41,27.317524115755628,2174,"white: 4, paper: 6, delhi: 2, india: 242, 22nd: 2, september: 6, 2020: 12, nehru: 2, telecom: 37, regulatory: 19...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 1.pdf_repetitive_words_full_list.txt,1.83,0.41
SU 10.pdf,6.78,26.34,29.968188105117566,1574,"smart: 513, cities: 137, whitepaper: 47, june: 2, 2020: 4, city: 326, development: 140, preface: 3, context: 6, updates: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 10.pdf_repetitive_words_full_list.txt,2.17,0.32
SU 11.pdf,6.82,21.33,26.53027139874739,1071,"unlocking: 35, shared: 42, value: 58, smart: 63, city: 52, data: 625, protocol: 15, action: 4, contents: 2, foreword: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 11.pdf_repetitive_words_full_list.txt,2.4,0.22
SU 12.pdf,98.84,42.31,31.06709265175719,777,"smart: 150, street: 126, lighting: 180, city: 135, platform: 50, applications: 68, connectivity: 12, best: 8, practices: 3, published: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 12.pdf_repetitive_words_full_list.txt,2.39,0.35
SU 13.pdf,8.35,38.96,24.910569105691057,350,"switch: 10, future: 6, smart: 32, cities: 25, generation: 3, networks: 9, technologies: 4, will: 57, transform: 3, introduction: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 13.pdf_repetitive_words_full_list.txt,3.34,0.2
SU 2.pdf,79.02,26.14,29.047417116422512,3247,"white: 146, paper: 172, smart: 1014, cities: 911, sustained: 3, april: 10, 2012: 9, final: 13, authors: 8, hans: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 2.pdf_repetitive_words_full_list.txt,1.26,0.23
SU 3.pdf,8.09,33.85,24.96,385,"smart: 127, cities: 91, white: 12, paper: 12, 2021: 3, american: 10, planning: 32, association: 10, apascd.com/smart-cities: 9, table: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 3.pdf_repetitive_words_full_list.txt,3.01,0.12
SU 4.pdf,10.13,33.75,23.394984326018808,695,"smart: 182, cities: 134, communities: 54, infrastructure: 76, whitepaper: 4, this: 31, made: 3, from: 30, extensive: 2, research: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 4.pdf_repetitive_words_full_list.txt,2.75,0.17
SU 5.pdf,7.64,31.82,42.442622950819676,260,"white: 7, paper: 7, introduction: 7, smart: 73, cities: 37, connected: 10, industry: 10, growth: 8, partners: 22, advisory: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 5.pdf_repetitive_words_full_list.txt,2.94,0.14
SU 6.pdf,83.14,46.61,27.302788844621514,1106,"making: 14, civic: 68, smart: 208, city: 179, designing: 12, public: 93, value: 14, participation: 24, eric: 4, gordon: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 6.pdf_repetitive_words_full_list.txt,2.34,0.3
SU 7.pdf,6.02,35.1,29.737913486005088,965,"smartest: 5, cities: 47, future: 13, case: 4, study: 4, vijayawada: 51, golden: 55, mile: 55, executive: 2, summary: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 7.pdf_repetitive_words_full_list.txt,2.42,0.16
SU 8.pdf,78.14,42.65,28.03030303030303,232,"group: 5, smart: 46, city: 50, strategy: 33, success: 8, factors: 5, what: 8, need: 4, each: 2, individual: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 8.pdf_repetitive_words_full_list.txt,2.58,0.07
SU 9.pdf,59.84,43.32,20.095571095571096,2455,"white: 51, paper: 52, nordic: 514, sustainable: 171, cities: 344, developed: 67, nordregio: 53, borges: 2, kjell: 2, nilsson: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\SU 9.pdf_repetitive_words_full_list.txt,1.97,0.19
TI 1.pdf,6.44,20.52,26.22076372315036,1689,"technology: 132, innovation: 82, future: 105, production: 241, accelerating: 38, value: 184, creation: 44, 2017: 11, collaboration: 8, with: 154...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 1.pdf_repetitive_words_full_list.txt,2.25,0.18
TI 10.pdf,10.87,33.04,22.76109936575053,950,"executive: 6, office: 9, president: 60, national: 28, economic: 26, council: 4, science: 15, technology: 42, policy: 8, strategy: 14...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 10.pdf_repetitive_words_full_list.txt,2.62,0.05
TI 11.pdf,87.28,33.54,23.89112227805695,1972,"white: 18, paper: 28, digital: 330, platforms: 81, regulatory: 57, policy: 34, growth: 48, innovation: 25, competition: 100, participation: 18...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 11.pdf_repetitive_words_full_list.txt,2.1,0.39
TI 12.pdf,79.96,37.71,11.137690865255827,2756,"austrian: 63, perspective: 12, rené: 5, hofmann: 6, verena: 3, halmschlager: 3, sophie: 3, knöttner: 3, benedikt: 2, leitner: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 12.pdf_repetitive_words_full_list.txt,35.23,0.31
TI 13.pdf,37.32,21.63,25.28494623655914,1217,"white: 5, paper: 9, accelerating: 42, sustainable: 97, energy: 263, innovation: 251, 2018: 5, collaboration: 42, with: 61, kpmg: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 13.pdf_repetitive_words_full_list.txt,2.51,0.17
TI 14.pdf,26.61,45.39,29.328185328185327,746,"technologies: 14, fundraising: 15, marina: 2, glogovac: 2, table: 2, contents: 2, foreword: 3, forces: 3, driving: 3, disruption: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 14.pdf_repetitive_words_full_list.txt,2.8,0.11
TI 15.pdf,6.24,20.11,26.06713780918728,694,"what: 5, business: 221, technology: 200, sofigate: 2, white: 3, paper: 3, this: 36, whitepaper: 3, benefits: 3, that: 98...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 15.pdf_repetitive_words_full_list.txt,2.84,0.33
TI 16.pdf,98.72,36.83,29.987951807228917,553,"white: 18, paper: 18, modernization: 79, critical: 30, digital: 59, transformation: 24, 2017: 2, ©2017: 17, avanade: 23, inc.: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 16.pdf_repetitive_words_full_list.txt,2.1,0.19
TI 17.pdf,7.28,41.6,25.781181619256017,1057,"over: 19, reality: 45, world: 25, scale: 5, spatial: 2, platform: 46, executive: 2, powered: 8, ethereum: 18, blockchain: 16...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 17.pdf_repetitive_words_full_list.txt,2.69,0.11
TI 18.pdf,6.48,29.79,28.55854430379747,1394,"white: 7, paper: 12, australian: 117, information: 18, industry: 113, association: 2, 2020: 27, building: 68, australia: 143, digital: 180...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 18.pdf_repetitive_words_full_list.txt,2.29,0.13
TI 19.pdf,7.07,33.34,22.496828752642706,923,"november: 2, 2018: 32, ap40434316: 30, white: 3, paper: 3, unlocking: 8, economic: 20, impact: 26, digital: 89, transformation: 24...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 19.pdf_repetitive_words_full_list.txt,2.53,0.08
TI 2.pdf,4.6,30.09,25.820410868124586,2103,"2019: 85, white: 163, paper: 166, science: 396, technology: 322, innovation: 429, enabling: 20, inclusive: 44, sustainable: 20, south: 388...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 2.pdf_repetitive_words_full_list.txt,1.58,0.35
TI 20.pdf,7.12,31.51,22.8,366,"there: 7, been: 2, fundamental: 5, product: 25, innovation: 46, revolution: 19, materials: 2, design: 22, possibilities: 10, advanced: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 20.pdf_repetitive_words_full_list.txt,3.22,0.21
TI 21.pdf,4.5,14.73,31.450819672131146,381,"engineering: 51, innovation: 107, delivering: 22, power: 20, triggered: 20, ideas: 25, what: 4, innovate: 2, true: 4, value: 28...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 21.pdf_repetitive_words_full_list.txt,2.94,0.21
TI 22.pdf,96.69,25.59,21.276381909547737,1143,"digital: 98, infrastructure: 64, technology: 144, trends: 49, white: 55, paper: 55, copyright: 3, version: 2, corporation: 5, this: 47...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 22.pdf_repetitive_words_full_list.txt,2.54,0.33
TI 23.pdf,5.33,11.75,27.66216216216216,247,"institutes: 4, coes: 2, other: 5, research: 7, hubs: 2, because: 3, standards: 67, community: 11, proven: 2, potential: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 23.pdf_repetitive_words_full_list.txt,3.51,0.04
TI 24.pdf,4.1,21.74,25.52238805970149,188,"emerging: 26, capabilities: 25, what: 7, technological: 5, advancements: 8, have: 7, transportation: 31, system: 10, with: 17, technologies: 14...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 24.pdf_repetitive_words_full_list.txt,3.29,0.05
TI 25.pdf,4.54,38.15,28.615853658536587,462,"payments: 138, innovation: 35, real: 21, time: 35, executive: 5, summary: 2, part: 12, landscape: 3, today: 3, real-time: 71...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 25.pdf_repetitive_words_full_list.txt,2.9,0.08
TI 26.pdf,97.96,31.51,26.343108504398828,764,"social: 104, innovation: 112, whitepaper: 6, answer: 25, society: 64, challenges: 47, 2014: 25, frost: 49, sullivan: 49, www.frost.com: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 26.pdf_repetitive_words_full_list.txt,2.49,0.13
TI 27.pdf,5.04,42.31,20.96031746031746,282,"cgi.com/health: 2, 2014: 2, group: 2, white: 2, paper: 3, innovation: 5, healthcare: 21, changing: 6, views: 2, direction: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 27.pdf_repetitive_words_full_list.txt,3.22,0.03
TI 28.pdf,7.17,16.52,27.915966386554622,877,"digital: 155, transformation: 117, industry: 67, white: 46, paper: 48, industrial: 32, internet: 14, consortium: 7, version: 2, contents: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 28.pdf_repetitive_words_full_list.txt,2.58,0.15
TI 29.pdf,96.29,36.18,19.98993288590604,609,"open: 55, innovation: 238, paradigm: 30, curley: 7, president: 2, intel: 6, labs: 8, europe: 12, corporation: 2, strategy: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 29.pdf_repetitive_words_full_list.txt,2.92,0.03
TI 3.pdf,98.58,20.31,25.16734693877551,636,"headline: 2, here: 2, maryse: 4, louis: 4, sophie: 4, dahdouh: 4, egyptian: 14, government: 8, seeks: 3, foster: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 3.pdf_repetitive_words_full_list.txt,2.87,0.18
TI 30.pdf,88.27,29.48,25.20641336566963,3420,"blockchain: 1494, technologies: 207, ecosystems: 261, wipo: 293, white: 125, paper: 152, table: 26, contents: 4, foreword: 2, executive: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 30.pdf_repetitive_words_full_list.txt,1.08,0.18
TI 31.pdf,5.25,34.15,19.061135371179038,398,"south: 32, african: 12, journal: 6, science: 43, http: 9, //www.sajs.co.za: 6, volume: 6, number: 11, 11/12: 7, november/december: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 31.pdf_repetitive_words_full_list.txt,2.54,0.11
TI 32.pdf,7.29,36.18,20.468926553672315,690,"cloud: 178, destination: 25, innovation: 47, opentext: 22, introduction: 2, innovate: 3, reach: 5, information: 50, management: 18, above: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 32.pdf_repetitive_words_full_list.txt,2.73,0.14
TI 33.pdf,75.48,36.39,17.122377622377623,1060,"technology: 76, white: 59, paper: 60, version: 6, date: 4, www.ont.io: 55, people: 2, have: 16, established: 2, trust: 89...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 33.pdf_repetitive_words_full_list.txt,2.01,0.12
TI 34.pdf,88.01,32.94,21.68878248974008,1703,"pro-innovation: 130, approach: 226, regulation: 187, march: 3, 2023: 54, presented: 4, parliament: 3, secretary: 3, state: 7, science: 15...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 34.pdf_repetitive_words_full_list.txt,1.6,0.08
TI 35.pdf,11.27,25.22,31.594202898550726,227,"powered: 2, intelligent: 3, edge: 10, private: 5, networks: 10, center: 21, excellence: 9, accenture: 18, cisco: 33, topics: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 35.pdf_repetitive_words_full_list.txt,3.13,0.08
TI 36.pdf,67.87,32.33,23.29042904290429,700,"digital: 52, promise: 22, transforming: 21, learning: 97, with: 89, innovative: 26, uses: 23, technology: 103, white: 3, paper: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 36.pdf_repetitive_words_full_list.txt,2.84,0.04
TI 37.pdf,5.62,26.54,28.769607843137255,949,"september: 2, 2016: 6, aerospace: 197, innovation: 160, white: 32, paper: 32, agenda: 12, submission: 3, summary: 3, canadian: 62...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 37.pdf_repetitive_words_full_list.txt,2.37,0.15
TI 38.pdf,5.43,28.71,33.92307692307692,46,"academy: 2, science: 7, south: 5, africa: 5, assaf: 2, department: 2, technology: 7, cordially: 2, stakeholders: 3, awareness: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 38.pdf_repetitive_words_full_list.txt,36.42,0.0
TI 39.pdf,5.67,29.79,25.69918699186992,519,"green: 120, technology: 81, innovations: 31, white: 17, paper: 3, 2011: 4, pape: 15, 2011year: 15, contents: 2, table: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 39.pdf_repetitive_words_full_list.txt,2.43,0.17
TI 4.pdf,3.87,22.65,24.88686408504176,1811,"white: 158, paper: 162, science: 384, technology: 318, innovation: 423, september: 5, 2018: 92, draft: 92, department: 128, minister: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 4.pdf_repetitive_words_full_list.txt,1.62,0.34
TI 40.pdf,22.17,27.22,20.80821917808219,624,"digitization: 5, energy: 96, industry: 42, white: 3, paper: 3, gutierrez: 7, management: 24, institute: 8, collaboration: 4, with: 36...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 40.pdf_repetitive_words_full_list.txt,2.98,0.17
TI 41.pdf,10.33,31.92,26.213414634146343,1633,"organisation: 2, economic: 23, co-operation: 6, development: 74, 2003: 73, international: 43, energy: 225, agency: 5, com/env/epoc/iea/slt: 48, oecd: 31...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 41.pdf_repetitive_words_full_list.txt,2.17,0.43
TI 42.pdf,99.62,32.83,23.4468085106383,307,"digital: 34, twin: 28, manufacturing: 13, excellence: 2, through: 6, virtual: 45, factory: 33, replication: 5, michael: 10, grieves: 19...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 42.pdf_repetitive_words_full_list.txt,2.8,0.19
TI 43.pdf,14.03,31.41,23.62704918032787,1838,"https: 61, beyond: 124, ecosystem: 402, business: 716, modelling: 216, white: 11, paper: 17, smart: 19, networks: 43, services: 103...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 43.pdf_repetitive_words_full_list.txt,1.82,0.22
TI 45.pdf,6.77,40.28,25.75,478,"business: 15, metaverse: 78, innovations: 2, immersive: 7, technology: 19, businesses: 6, expanding: 2, range: 2, efficiencies: 2, across: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 45.pdf_repetitive_words_full_list.txt,2.76,0.19
TI 46.pdf,18.87,10.8,20.646551724137932,275,"whitepaper: 9, bridging: 9, between: 13, operational: 19, technology: 31, information: 14, executive: 3, internet: 8, things: 7, computing: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 46.pdf_repetitive_words_full_list.txt,3.35,0.33
TI 5.pdf,10.87,33.04,22.76109936575053,950,"executive: 6, office: 9, president: 60, national: 28, economic: 26, council: 4, science: 15, technology: 42, policy: 8, strategy: 14...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 5.pdf_repetitive_words_full_list.txt,2.62,0.05
TI 6.pdf,39.89,16.86,30.011986301369863,1283,"written: 2, innovation: 99, inventory: 68, digital: 187, transformation: 118, real: 240, estate: 237, industry: 158, greater: 65, area: 65...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 6.pdf_repetitive_words_full_list.txt,2.21,0.25
TI 7.pdf,70.31,38.15,26.61049723756906,833,"trademark: 3, notice: 2, huawei: 238, trademarks: 3, technologies: 19, other: 9, product: 18, service: 8, company: 10, property: 100...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 7.pdf_repetitive_words_full_list.txt,2.55,0.08
TI 8.pdf,5.91,17.17,37.666666666666664,724,"2018: 4, www.pwc.com: 2, trends: 32, technology: 192, enabling: 28, to-b: 61, services: 117, whitepaper: 20, content: 2, preface: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 8.pdf_repetitive_words_full_list.txt,2.42,0.33
TI 9.pdf,10.33,34.36,21.01,254,"their: 19, existing: 8, customers: 9, need: 3, want: 2, them: 2, initially: 3, innovations: 20, solutions: 4, mainstream: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\TI 9.pdf_repetitive_words_full_list.txt,3.63,0.21
